Highlight,Book Title,Book Author,Amazon Book ID,Highlighted at
"Keep in mind that a meeting called to make a specific decision is hard to keep moving if more than six or seven people attend. Eight people should be the absolute cutoff. Decision-making is not a spectator sport, because onlookers get in the way of what needs to be done.",High Output Management,Andrew S. Grove,B015VACHOK,2017-01-30 04:56:00+00:00
"Peter Drucker said that if people spend more than 25 percent of their time in meetings, it is a sign of malorganization. I would put it another way: the real sign of malorganization is when people spend more than 25 percent of their time in ad hoc mission-oriented meetings.",High Output Management,Andrew S. Grove,B015VACHOK,2017-01-30 04:56:00+00:00
"However, in businesses that mostly deal with information and know-how, a manager has to cope with a new phenomenon. Here a rapid divergence develops between power based on position and power based on knowledge, which occurs because the base of knowledge that constitutes the foundation of the business changes rapidly.",High Output Management,Andrew S. Grove,B015VACHOK,2017-01-30 04:56:00+00:00
"Finally, everyone involved must give the decision reached by the group full support. This does not necessarily mean agreement: so long as the participants commit to back the decision, that is a satisfactory outcome. Many people have trouble supporting a decision with which they do not agree, but that they need to do so is simply inevitable.",High Output Management,Andrew S. Grove,B015VACHOK,2017-01-30 04:56:00+00:00
"Peers tend to look for a more senior manager, even if he is not the most competent or knowledgeable person involved, to take over and shape a meeting. Why? Because most people are afraid to stick their necks out.",High Output Management,Andrew S. Grove,B015VACHOK,2017-01-30 04:56:00+00:00
"If and when a group consensus emerges, one of the members will state it as a group opinion (“I think our position seems to be…”), not as a personal position. After a weak statement of the group position, if the rest of the mob buys in, the position becomes more solid and is restated more forcefully.",High Output Management,Andrew S. Grove,B015VACHOK,2017-01-30 04:56:00+00:00
The criterion to follow is this: don’t push for a decision prematurely. Make sure you have heard and considered the real issues rather than the superficial comments that often dominate the early part of a meeting.,High Output Management,Andrew S. Grove,B015VACHOK,2017-01-30 04:56:00+00:00
What decision needs to be made? •  When does it have to be made? •  Who will decide? •  Who will need to be consulted prior to making the decision? •  Who will ratify or veto the decision? •  Who will need to be informed of the decision?,High Output Management,Andrew S. Grove,B015VACHOK,2017-01-30 04:56:00+00:00
"He explained that if he could make decisions without consulting anybody, so could everybody else.",High Output Management,Andrew S. Grove,B015VACHOK,2017-01-30 04:56:00+00:00
"for one, hardly ever look at the bound volume finally called the Annual Plan. In other words, the output of the planning process is the decisions made and the actions taken as a result of the process.",High Output Management,Andrew S. Grove,B015VACHOK,2017-01-30 04:56:00+00:00
"In other words, we definitely want to impose national quality control standards.",High Output Management,Andrew S. Grove,B015VACHOK,2017-01-30 04:56:00+00:00
“Good management rests on a reconciliation of centralization and decentralization.,High Output Management,Andrew S. Grove,B015VACHOK,2017-01-30 04:56:00+00:00
Another important advantage is that resources can be shifted and reallocated to respond to changes in corporate-wide priorities.,High Output Management,Andrew S. Grove,B015VACHOK,2017-01-30 04:56:00+00:00
"functional groups allow the business units to concentrate on mastering their specific trades rather than having to worry about computers, production, technology, and so forth.",High Output Management,Andrew S. Grove,B015VACHOK,2017-01-30 04:56:00+00:00
"What are some of the advantages of organizing much of a company in a mission-oriented form? There is only one. It is that the individual units can stay in touch with the needs of their business or product areas and initiate changes rapidly when those needs change. That is it. All other considerations favor the functional-type of organization. But the business of any business is to respond to the demands and needs of its environment, and the need to be responsive is so important that it always leads to much of any organization being grouped in mission-oriented units.",High Output Management,Andrew S. Grove,B015VACHOK,2017-01-30 04:56:00+00:00
"Do any exceptions exist to the universality of hybrid organizations? The only exceptions that come to my mind are conglomerates, which are typically organized in a totally mission-oriented form. Why are they an exception to our rule? Because they do not have a common business purpose.",High Output Management,Andrew S. Grove,B015VACHOK,2017-01-30 04:56:00+00:00
An unintended consequence of the moon shot was the development of a new organizational approach: matrix management.,High Output Management,Andrew S. Grove,B015VACHOK,2017-01-30 04:56:00+00:00
"After we wrestled with the dilemma for a while, it occurred to us that perhaps security personnel should report jointly to the corporate security manager and to the local plant manager. The first would specify how the job ought to be done, and the second would monitor how it was being performed day by day.",High Output Management,Andrew S. Grove,B015VACHOK,2017-01-30 04:56:00+00:00
"At work, surrendering individual decision-making depends on trusting the soundness of actions taken by your group of peers.",High Output Management,Andrew S. Grove,B015VACHOK,2017-01-30 04:56:00+00:00
"A strictly functional organization, which is clear conceptually, tends to remove engineering and manufacturing (or the equivalent groups in your firm) from the marketplace, leaving them with no idea of what the customers want. A highly mission-oriented organization, in turn, may have definite crisp reporting relationships and clear and unambiguous objectives at all times. However, the fragmented state of affairs that results causes inefficiency and poor overall performance.",High Output Management,Andrew S. Grove,B015VACHOK,2017-01-30 04:56:00+00:00
"The point is that the two- (or multi-) plane organization is very useful. Without it I could only participate if I were in charge of everything I was part of. I don’t have that kind of time, and often I’m not the most qualified person around to lead.",High Output Management,Andrew S. Grove,B015VACHOK,2017-01-30 04:56:00+00:00
"Similarly, our behavior in a work environment can be controlled by three invisible and pervasive means. These are: •  free-market forces •  contractual obligations •  cultural values",High Output Management,Andrew S. Grove,B015VACHOK,2017-01-30 04:56:00+00:00
"The single most important task of a manager is to elicit peak performance from his subordinates. So if two things limit high output, a manager has two ways to tackle the issue: through training and motivation.",High Output Management,Andrew S. Grove,B015VACHOK,2017-01-30 04:56:00+00:00
"Once someone’s source of motivation is self-actualization, his drive to perform has no limit. Thus, its most important characteristic is that unlike other sources of motivation, which extinguish themselves after the needs are fulfilled, self-actualization continues to motivate people to ever higher levels of performance.",High Output Management,Andrew S. Grove,B015VACHOK,2017-01-30 04:56:00+00:00
"Thus the second ten million can be just as important to the venture capitalist as the first, since it is not the utilitarian need for the money that drives him but the achievement that it implies, and the need for achievement is boundless.",High Output Management,Andrew S. Grove,B015VACHOK,2017-01-30 04:56:00+00:00
"“If it is my problem, I have to do something about it. If I have to do something, it is likely to be unpleasant and will definitely mean a lot of work on my part.” Once responsibility has been assumed, however, finding the solution is relatively easy. This is because the move from blaming others to assuming responsibility constitutes an emotional step, while the move from assuming responsibility to finding the solution is an intellectual one, and the latter is easier.",High Output Management,Andrew S. Grove,B015VACHOK,2017-01-30 04:56:00+00:00
"In my experience, the best thing to do is to give your subordinate the written review sometime before the face-to-face discussion. He can then read the whole thing privately and digest it. He can react or overreact and then look at the “messages” again. By the time the two of you get together, he will be much more prepared, both emotionally and rationally.",High Output Management,Andrew S. Grove,B015VACHOK,2017-01-30 04:56:00+00:00
What are some of the problems you are encountering in your current position? How are you going about solving them? What could you have done to prevent them from cropping up?,High Output Management,Andrew S. Grove,B015VACHOK,2017-01-30 04:56:00+00:00
"If you’re human, you’ll probably want to escape to your meeting, and you mumble something back about talking things over later. But in almost all such cases, the employee is quitting because he feels he is not important to you. If you do not deal with the situation right at the first mention, you’ll confirm",High Output Management,Andrew S. Grove,B015VACHOK,2017-01-30 04:56:00+00:00
"And you cannot win the war here—but you can lose it! You have to convey to him by what you do that he is important to you, and you have to find out what is really troubling him. Don’t try to change his mind at this point, but buy time. After he’s said all he has to say, ask for whatever time you feel is necessary to prepare yourself for the next round.",High Output Management,Andrew S. Grove,B015VACHOK,2017-01-30 04:56:00+00:00
"If we take a person at point B and don’t offer him more work and greater challenges even though he “exceeds the requirements” of Job 1, we are not fully utilizing a human resource of the company. In time, he will atrophy, and his performance will return to a “meets requirements” level and stay there.",High Output Management,Andrew S. Grove,B015VACHOK,2017-01-30 04:56:00+00:00
"In a way it was a better essay on permanence than the Great Pyramid, since the Great Pyramid tapered to nothingness as it approached heaven. Nothing about the Rumfoord mansion diminished as it approached heaven.",The Sirens of Titan,Kurt Vonnegut,B0012RMVCK,2017-02-12 04:56:00+00:00
"But, in reality, scientific theories are not ‘derived’ from anything. We do not read them in nature, nor does nature write them into us. They are guesses – bold conjectures. Human minds create them by rearranging, combining, altering and adding to existing ideas with the intention of improving upon them. We do not begin with ‘white paper’ at birth, but with inborn expectations and intentions and an innate ability to improve upon them using thought and experience. Experience is indeed essential to science, but its role is different from that supposed by empiricism. It is not the source from which theories are derived. Its main use is to choose between theories that have already been guessed. That is what ‘learning from experience’ is.",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
how can knowledge of what has not been experienced possibly be ‘derived’ from what has?,The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"To bridge the logical gap, some inductivists imagine that there is a principle of nature – the ‘principle of induction’ – that makes inductive inferences likely to be true. ‘The future will resemble the past’",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"Arthur Conan Doyle’s fictional detective Sherlock Holmes put it in the short story ‘A Scandal in Bohemia’, ‘It is a capital mistake to theorize before one has data.’ But that was itself a capital mistake. We never know any data before interpreting it through theories. All observations are, as Popper put it, theory-laden,* and hence fallible, as all our theories are.",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"Rejecting authority in regard to knowledge was not just a matter of abstract analysis. It was a necessary condition for progress, because, before the Enlightenment, it was generally believed that everything important that was knowable had already been discovered, and was enshrined in authoritative sources such as ancient writings and traditional assumptions.",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"What was needed for the sustained, rapid growth of knowledge was a tradition of criticism.",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"The reason that testability is not enough is that prediction is not, and cannot be, the purpose of science. Consider an audience watching a conjuring trick. The problem facing them has much the same logic as a scientific problem. Although in nature there is no conjurer trying to deceive us intentionally, we can be mystified in both cases for essentially the same reason: appearances are not self-explanatory. If the explanation of a conjuring trick were evident in its appearance, there would be no trick. If the explanations of physical phenomena were evident in their appearance, empiricism would be true and there would be no need for science as we know",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"Some people may enjoy conjuring tricks without ever wanting to know how they work. Similarly, during the twentieth century, most philosophers, and many scientists, took the view that science is incapable of discovering anything about reality. Starting from empiricism, they drew the inevitable conclusion (which would nevertheless have horrified the early empiricists) that science cannot validly do more than predict the outcomes of observations, and that it should never purport to describe the reality that brings those outcomes about.",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
Denying that some regularity in nature has an explanation is effectively the same as believing in the supernatural,The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"if one has a misconception, observations that conflict with one’s expectations may (or may not) spur one into making further conjectures, but no amount of observing will correct the misconception until after one has thought of a better idea; in contrast, if one has the right idea one can explain the phenomenon even if there are large errors in the data.",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"If an explanation could easily explain anything in the given field, then it actually explains nothing.",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"‘the West’ – grew around the values entailed by the quest for good explanations, such as tolerance of dissent, openness to change, distrust of dogmatism and authority, and the aspiration to progress both by individuals and for the culture as a whole.",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
it is only when a theory is a good explanation – hard to vary – that it even matters whether it is testable. Bad explanations are equally useless whether they are testable or not.,The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"That is what we do today. We do not test every testable theory, but only the few that we find are good explanations. Science would be impossible if it were not for the fact that the overwhelming majority of false theories can be rejected out of hand without any experiment, simply for being bad explanations.",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"The real source of our theories is conjecture, and the real source of our knowledge is conjecture alternating with criticism.",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"We create theories by rearranging, combining, altering and adding to existing ideas with the intention of improving upon them. The role of experiment and observation is to choose between existing theories, not to be the source of new ones.",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"But the fact that a computer or a robot can perform a task mindlessly does not imply that it is mindless when scientists do it. After all, computers play chess mindlessly – by exhaustively searching the consequences of all possible moves – but humans achieve a similar-looking functionality in a completely different way, by creative and enjoyable thought. Perhaps those galaxy-cataloguing computer programs were written by those same graduate students, distilling what they had learned into reproducible algorithms.",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
A repetitive experiment is not repetitive if one is thinking about the ideas that it is testing and the reality that it is investigating.,The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
It may seem strange that scientific instruments bring us closer to reality when in purely physical terms they only ever separate us further from it. But we observe nothing directly,The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"80 per cent of that matter is thought to be invisible ‘dark matter’, which can neither emit nor absorb light. We currently detect it only through its indirect gravitational effects on galaxies. Only the remaining 20 per cent is matter of the type that we parochially call ‘ordinary matter’. It is characterized by glowing continuously.",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"There, the record low temperature achieved is below one billionth of a kelvin. At those extraordinary temperatures, the glow of ordinary matter is effectively extinguished. The resulting ‘non-glowing ordinary matter’ on our planet is an exceedingly exotic substance in the universe at large. It may well be that the interiors of refrigerators constructed by physicists are by far the coldest and darkest places in the universe. Far from typical.",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"That is a million times sparser than atoms in the space between the stars, and those atoms are themselves sparser than in the best vacuum that human technology has yet achieved. Almost all the atoms in intergalactic space are hydrogen or helium, so there is no chemistry. No life could have evolved there, nor any intelligence. Nothing changes there.",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
Nearly the whole of the Earth’s biosphere in its primeval state was likewise incapable of keeping an unprotected human alive for long.,The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"The moral component of the Spaceship Earth metaphor is therefore somewhat paradoxical. It casts humans as ungrateful for gifts which, in reality, they never received. And it casts all other species in morally positive roles in the spaceship’s life-support system, with humans as the only negative actors. But humans are part of the biosphere, and the supposedly immoral behaviour is identical to what all other species do when times are good – except that humans alone try to mitigate the effect of that response on their descendants and on other species.",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"This increasingly intimate connection between explaining the world and controlling it is no accident, but is part of the deep structure of the world. Consider the set of all conceivable transformations of physical objects. Some of those (like faster-than-light communication) never happen because they are forbidden by laws of nature; some (like the formation of stars out of primordial hydrogen) happen spontaneously; and some (such as converting air and water into trees, or converting raw materials into a radio telescope) are possible, but happen only when the requisite knowledge is present – for instance, embodied in genes or brains.",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"In the unique case of humans, the difference between a hospitable environment and a deathtrap depends on what knowledge they have created.",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"The difference between humans and other species is in what kind of knowledge they can use (explanatory instead of rule-of-thumb) and in how they create it (conjecture and criticism of ideas, rather than the variation and selection of genes).",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
human bodies (including their brains) are factories for transforming anything into anything that the laws of nature allow. They are ‘universal constructors’.,The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"And therefore matter, energy and evidence are the only requirements that an environment needs to have in order to be a venue for open-ended knowledge creation. Though any particular",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"Knowledge is a significant phenomenon in the universe, because to make almost any prediction about astrophysics one must take a position about what types of knowledge will or will not be present near the phenomena in question.",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"In all cases, the class of transformations that could happen spontaneously – in the absence of knowledge – is negligibly small compared with the class that could be effected artificially by intelligent beings who wanted those transformations to happen. So the explanations of almost all physically",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"Apart from the thoughts of people, the only process known to be capable of creating knowledge is biological evolution. The knowledge it creates (other than via people) is inherently bounded and parochial. Yet it also has close similarities with human",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"In the case of human knowledge, the variation is by conjecture, and the selection is by criticism and experiment. In the biosphere, the variation consists of mutations (random changes) in genes, and natural selection favours the variants that most improve the ability of their organisms to reproduce, thus causing those variant genes to spread through the population.",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"There are also important differences between those two kinds of knowledge. One is that biological knowledge is non-explanatory, and therefore has limited reach; explanatory human knowledge can have broad or even unlimited reach.",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"There are even examples of non-functional design. For instance, most animals have a gene for synthesizing vitamin C, but in primates, including humans, though that gene is recognizably present, it is faulty: it does not do anything.",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"Ideas can be replicators too. For example, a good joke is a replicator: when lodged in a person’s mind, it has a tendency to cause that person to tell it to other people, thus copying it into their minds. Dawkins coined the term memes (rhymes with ‘dreams’) for ideas that are replicators. Most ideas are not replicators: they do not cause us to convey them to other people. Nearly all long-lasting ideas, however, such as languages, scientific theories and religious beliefs, and the ineffable states of mind that constitute cultures such as being British,",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"For instance, a rule that is expressed in an elegant rhyme may be remembered, and repeated, better than one that is more accurate but expressed in ungainly prose.",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"With the hindsight provided by each successive theory, we can see not only where the previous theory made false predictions, but also that wherever it made true predictions this was because it had expressed some truth about reality. So its truth lives on in the new theory – as Einstein remarked, ‘There could be no fairer destiny for any physical theory than that it should point the way to a more comprehensive theory in which it lives on as a limiting case.’",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"But it is no mystery where our knowledge of abstractions comes from: it comes from conjecture, like all our knowledge, and through criticism and seeking good explanations. It is only empiricism that made it seem plausible that knowledge outside science is inaccessible; and it is only the justified-true-belief misconception that makes such knowledge seem less ‘justified’ than scientific theories.",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"Progress depends on explanation, and therefore trying to conceive of the world as merely a sequence of events with unexplained regularities would entail giving up on progress.",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"Reductionism and holism are both mistakes. In reality, explanations do not form a hierarchy with the lowest level being the most fundamental. Rather, explanations at any level of emergence can be fundamental. Abstract entities are real, and can play a role in causing physical phenomena. Causation is itself such an abstraction.",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"The familiarity of what happened next can obscure how remarkable and mysterious it is. Initially, the genetic code and the mechanism that interpreted it were both evolving along with everything else in the organisms. But there came a moment when the code stopped evolving yet the organisms continued to do so. At that moment the system was coding for nothing more complex than primitive, single-celled creatures. Yet virtually all subsequent organisms on Earth, to this day, have not only been based on DNA replicators but have used exactly the same alphabet of bases, grouped into three-base ‘words’, with only small variations in the meanings of those ‘words’.",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"It also specifies engineering structures such as wings and teeth, and nanotechnology such as immune systems, and even a brain that is capable of explaining quasars, designing other organisms from scratch, and wondering why it exists.",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"Hence we know that, whatever that other universality of the DNA system was, the universality of computation had also been inherent in it for billions of years, without ever being used – until Adleman used",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"All knowledge growth is by incremental improvement, but in many fields there comes a point when one of the incremental improvements in a system of knowledge or technology causes a sudden increase in reach, making it a universal system in the relevant domain.",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"In fact, if we had only such an explanation but had not yet seen any output from the program – and even if it had not been written yet – we should still conclude that it was a genuine AI program. So there would be no need for a Turing test. That is why I said that if lack of computer power were the only thing preventing the achievement of AI, there would be no need to wait.",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"This is what was happening in the biosphere before that jump to universality that finally settled on the DNA genetic code. As I said, it may be that all those previous genetic codes were only capable of coding for a small number of organisms that were all rather similar. And that the overwhelmingly rich biosphere that we see around us, created by randomly varying genes while leaving the language unchanged, is something that became possible only after that jump. We do not even know what kind of universality was created there. So why should we expect our artificial evolution to work without it?",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"we do not understand how creativity works. Once that has been solved, programming it will not be difficult.",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"On the contrary, it contributes strongly to it: the ability of scientific theories to predict the future depends on the reach of their explanations, but no explanation has enough reach to predict the content of its own successors",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
type of person: universal explainers and constructors. The idea that there could be beings that are to us as we are to animals is a belief in the supernatural.,The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"Thus the very question ‘Who should rule?’ begs for violent, authoritarian answers, and has often received them. It leads those in power into tyranny, and to the entrenchment of bad rulers and bad policies;",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"Advocates of violence usually have in mind that none of those things need happen if only everyone agreed on who should rule. But that means agreeing about what is right, and, given agreement on that, rulers would then have nothing to do. And, in any case, such agreement is neither possible nor desirable: people are different, and have unique ideas; problems are inevitable, and progress consists of solving them.",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"structured so as to avoid entrenching theories, but instead to expose them to criticism and testing, so political institutions should not make it hard to oppose rulers and policies, non-violently, and should embody traditions of peaceful, critical discussion of them and of the institutions themselves and everything else. Thus, systems of government are to be judged not for their prophetic ability to choose and install good leaders and policies, but for their ability to remove bad ones that are already there.",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"when choosing the objective itself it can be a positive one, because we want to engage with projects that will involve creating new knowledge. And an optimist expects the creation of knowledge to constitute progress – including its unforeseeable consequences. Thus, Kennedy",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"Instead of looking upon discussion as a stumbling-block in the way of action, we think it an indispensable preliminary to any wise action at all.",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"But what they no longer care about is tracking down and definitively meeting every last objection that would naturally be made by someone thinking in terms of older, superseded theories. There is rarely any reason for scientists to address the obsolete problem-situations that motivated the great scientists of the past. Historians of science, in contrast, must do precisely that – and they encounter much the same difficulties as the historians of philosophy who address the Socratic problem.",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"Slowly, and with many setbacks, the same is becoming true in non-scientific fields. The way to converge with each other is to converge upon the truth.",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"Suppose that you have done this because the dollar already belongs to the tax authority. (Say it had mistakenly sent you a tax refund, and has given you a deadline to repay it.) Since the dollars in the account are fungible, there is no such thing as which one belongs to the tax authority and which belong to you. So we now have a situation in which a collection of objects, though fungible, do not all have the same owner!",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"Thus, starting with the voltage happening in only one universe, a wave of differentiation between the universes spreads in all directions through space. Since information travelling in either universe cannot exceed the speed of light, nor can the wave of differentiation.",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"it was immediately ousted from government, and the Greens assumed the mantle of kingmakers. And they took charge of the Foreign Ministry as well. This disproportionate power that proportional representation gives the third-largest party is an embarrassing feature of a system whose whole raison d’être, and supposed moral justification, is to allocate political influence proportionately.",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
The law against theft establishes a dictatorship over one’s own possessions.,The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"The essence of democratic decision-making is not the choice made by the system at elections, but the ideas created between elections. And elections are merely one of the many institutions whose function is to allow such ideas to be created, tested, modified",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"voters are doing in elections is not synthesizing a decision of a superhuman being, ‘Society’. They are choosing which experiments are to be attempted next, and (principally) which are to be abandoned because there is no longer a good explanation for why they are best.",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
So convergence in the broad consensus over time is made possible by the fact that all concerned are gradually eliminating errors in their positions and converging on objective truths.,The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
Elegance is the beauty in explanations.,The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"We find flowers beautiful that we have never seen before, and which have not been known to our culture before – and quite reliably, for most humans in most cultures. The same is not true of the roots of plants, or the leaves. Why only the flowers?",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
poetry and mathematics or physics share the property that they develop a language different from ordinary language in order to state things efficiently that it would be very inefficient to state in ordinary language.,The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
The fact that flowers reliably seem beautiful to humans when their designs evolved for an apparently unrelated purpose is evidence that beauty is objective. Those convergent criteria of beauty solve the problem of creating hard-to-forge signals where prior shared knowledge is insufficient to provide them.,The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
A culture is a set of ideas that cause their holders to behave alike in some ways. By ‘ideas’ I mean any information that can be,The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
"the high-level distinctions that are essential for understanding it – such as those between mindless and creative, determinism and choice, right and wrong. Such distinctions are meaningless at the level of biology. Indeed, the analogy is often drawn for the very purpose of debunking the common-sense idea of human beings as causal agents with the ability to make moral choices and to create new knowledge for themselves.",The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
(Meme ‘generations’ are simply successive instances of copying to another individual.),The Beginning of Infinity: Explanations That Transform the World,David Deutsch,B005DXR5ZC,2017-03-06 04:56:00+00:00
